id,icij_sar_id,filer_org_name_id,filer_org_name,begin_date,begin_date_year,end_date,end_date_year,originator_bank_id,originator_bank,originator_bank_country,originator_iso,beneficiary_bank_id,beneficiary_bank,beneficiary_bank_country,beneficiary_iso,number_transactions,amount_transactions
228825,3772,deutsche-bank-ag,Deutsche Bank AG,"Jun 4, 2012",2012,"Jul 24, 2012",2012,deutsche-postbank-ag,Deutsche Postbank AG,Germany,DEU,wells-fargo-bank-na-united-states-usa,Wells Fargo Bank N.A.,United States,USA,48,201859.80
228854,3992,deutsche-bank-ag,Deutsche Bank AG,"Aug 6, 2012",2012,"Aug 6, 2012",2012,banco-bct-sa,Banco Bct SA,Costa Rica,CRI,barclays-bank-plc-united-kingdom-gbr,Barclays Bank Plc,United Kingdom,GBR,1,6200.00
228855,4066,deutsche-bank-ag,Deutsche Bank AG,"Oct 25, 2012",2012,"Nov 26, 2012",2012,deutsche-bank-ag,Deutsche Bank AG,India,IND,deutsche-bank-mauritius-ltd-mauritius-mus,Deutsche Bank,Mauritius,MUS,2,53500000.00
228865,3969,deutsche-bank-ag,Deutsche Bank AG,"Sep 21, 2012",2012,"Oct 16, 2012",2012,deutsche-postbank-ag,Deutsche Postbank AG,Germany,DEU,wells-fargo-bank-na-united-states-usa,Wells Fargo Bank Na,United States,USA,24,93701.79
228866,3971,deutsche-bank-ag,Deutsche Bank AG,"Jul 27, 2012",2012,"Sep 18, 2012",2012,deutsche-postbank-ag,Deutsche Postbank AG,Germany,DEU,wells-fargo-bank-na-united-states-usa,Wells Fargo Bank N.A.,United States,USA,52,203112.10
228870,4091,deutsche-bank-ag,Deutsche Bank AG,"May 28, 2013",2013,"May 28, 2013",2013,banque-safra-luxembourg-sa,Banque Safra - Luxembourg S.A.,Luxembourg,LUX,union-bancaire-privee-switzerland-che,Union Bancaire Privee,Switzerland,CHE,1,100000.00
228880,3853,deutsche-bank-ag,Deutsche Bank AG,"Mar 15, 2013",2013,"Mar 27, 2013",2013,banque-safra-luxembourg-sa,Banque Safra - Luxembourg S.A.,Luxembourg,LUX,union-bancaire-privee-switzerland-che,Union Bancaire Privee,Switzerland,CHE,2,150000.00
228881,3853,deutsche-bank-ag,Deutsche Bank AG,"Oct 26, 2012",2012,"Jan 24, 2013",2013,banque-safra-luxembourg-sa,Banque Safra - Luxembourg S.A.,Luxembourg,LUX,union-bancaire-privee-switzerland-che,Union Bancaire Privee,Switzerland,CHE,2,40000.00
228970,2497,jp-morgan-chase-co,JP Morgan Chase & Co.,"Apr 5, 2012",2012,"Sep 10, 2012",2012,bank-julius-baer-and-co-ltd,Bank Julius Baer And Co Ltd,Singapore,SGP,bank-pictet-and-cie-asia-ltd-singapore-sgp,Bank Pictet And Cie,Singapore,SGP,2,2600000.00
228971,2497,jp-morgan-chase-co,JP Morgan Chase & Co.,"Feb 21, 2013",2013,"Feb 21, 2013",2013,bank-hapoalim-b-m,Bank Hapoalim B M,Israel,ISR,bank-julius-baer-and-co-ltd-singapore-sgp,Bank Julius Baer And Co Ltd,Singapore,SGP,1,1000000.00
228972,2497,jp-morgan-chase-co,JP Morgan Chase & Co.,"Mar 3, 2011",2011,"Nov 29, 2012",2012,union-bank-of-israel-ltd,Union Bank of Israel Ltd,Israel,ISR,bank-julius-baer-and-co-ltd-singapore-sgp,Bank Julius Baer And Co Ltd,Singapore,SGP,10,9391000.00
229018,2770,societe-generale-sa,Société Générale SA,"Jun 10, 2013",2013,"Jun 10, 2013",2013,societe-generale-private-banking,Societe Generale Private Banking,Switzerland,CHE,east-west-united-bank-sa-luxemburg-lux,East-West United Bank S.A.,Luxemburg,LUX,1,94000000.00
229019,2771,societe-generale-sa,Société Générale SA,"Apr 17, 2015",2015,"Apr 17, 2015",2015,cbh-compagnie-bancaire-helvetique-sa,Cbh Compagnie Bancaire Helvetique SA,Switzerland,CHE,banque-privee-edmond-de-rothschild-switzerland-che,Banque Privee Edmond De Rothschild,Switzerland,CHE,1,5000000.00
229020,2771,societe-generale-sa,Société Générale SA,"Apr 13, 2015",2015,"Apr 13, 2015",2015,gazprombank,Gazprombank,Russia,RUS,cbh-compagnie-bancaire-helvetique-sa-switzerland-che,Cbh Compagnie Bancaire Helvetique SA,Switzerland,CHE,1,5000000.00
229021,2772,deutsche-bank-ag,Deutsche Bank AG,"Oct 16, 2014",2014,"Mar 26, 2015",2015,gazprombank-switzerland-ltd,Gazprombank Switzerland Ltd,Switzerland,CHE,raiffeisenbank-zao-russia-rus,Raiffeisenbank Zao,Russia,RUS,7,280000.00
229033,3030,mitsubishi-ufj-financial-group-inc,"Mitsubishi UFJ Financial Group, Inc.","Aug 14, 2014",2014,"Aug 14, 2014",2014,ablv-bank,ABLV Bank,Latvia,LVA,bank-of-tokyo-mitsubishi-ufj-ltd-london-gbr,Bank of Tokyo-Mitsubishi Ufj,United Kingdom,GBR,1,19322.59
229077,3809,deutsche-bank-ag,Deutsche Bank AG,"Apr 13, 2011",2011,"Apr 13, 2011",2011,aizkraukles-banka,Aizkraukles Banka,Latvia,LVA,israel-postal-bank-israel-isr,Israel Postal Bank,Israel,ISR,1,150090.00
229083,4342,deutsche-bank-ag,Deutsche Bank AG,"Dec 16, 2010",2010,"Dec 20, 2010",2010,savings-bank-of-the-russian-federation,Savings Bank of The Russian Federation,Russia,RUS,hellenic-bank-ltd-cyprus-cyp,Hellenic Bank Ltd.,Cyprus,CYP,2,1085000.00
229096,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 28, 2015",2015,"Nov 19, 2015",2015,banco-base-sa,"Banco Base, S.A.",Mexico,MEX,global-bank-of-commerce-st-johns-antigua-and-barbuda-atg,Global Bank of Commerce,Antigua And Barbuda,ATG,2,14502.20
229097,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 15, 2015",2015,"Oct 15, 2015",2015,multibank-inc,"Multibank, Inc",Panama,PAN,global-bank-of-commerce-st-johns-antigua-atg,Global Bank of Commerce ,Antigua,ATG,1,30000.00
229098,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 1, 2015",2015,"Sep 1, 2015",2015,global-bank-of-commerce-ltd,Global Bank of Commerce Ltd,Antigua And Barbuda,ATG,atlantic-bank-ltd-belize-city-belize-blz,Atlantic Bank Ltd,Belize,BLZ,1,20000.00
229099,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 1, 2015",2015,"Sep 1, 2015",2015,global-bank-of-commerce-ltd,Global Bank of Commerce Ltd,Antigua And Barbuda,ATG,atlantic-bank-ltd-belize-city-belize-blz,Atlantic Bank Ltd,Belize,BLZ,1,30000.00
229101,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 26, 2015",2015,"Oct 26, 2015",2015,usb-bank-plc,Usb Bank Plc,Cyprus,CYP,global-bank-of-commerce-st-johns-antigua-atg,Global Bank of Commerce,Antigua,ATG,1,150365.71
229102,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 3, 2015",2015,"Nov 19, 2015",2015,bbva-bancomer,Bbva Bancomer,Mexico,MEX,global-bank-of-commerce-st-johns-antigua-atg,Global Bank of Commerce,Antigua,ATG,2,192918.00
229103,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 14, 2015",2015,"Oct 14, 2015",2015,egyptian-arab-land-bank-s-a-e,Egyptian Arab Land Bank S A E,Jordan,JOR,global-bank-of-commerce-st-johns-antigua-atg,Global Bank of Commerce,Antigua,ATG,1,463947.73
229120,3891,deutsche-bank-ag,Deutsche Bank AG,"Feb 12, 2010",2010,"Dec 30, 2011",2011,barclays-bank-plc,Barclays Bank Plc,United Kingdom,GBR,deutsche-bank-ag-belgium-bel,Deutsche Bank AG,Belgium,BEL,14,52413.82
229132,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 30, 2009",2009,"Jul 30, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,mainzer-volksbank-eg-mainz-germany-deu,Mainzer Volksbank E.G.,Germany,DEU,1,62629.47
229133,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 28, 2009",2009,"Jul 28, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,mainzer-volksbank-eg-mainz-germany-deu,Mainzer Volksbank E.G.,Germany,DEU,1,109232.39
229134,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 21, 2009",2009,"Jul 21, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,mainzer-volksbank-eg-mainz-germany-deu,Mainzer Volksbank E.G.,Germany,DEU,1,86241.60
229135,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 17, 2009",2009,"Jul 17, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,mainzer-volksbank-eg-mainz-germany-deu,Mainzer Volksbank E.G.,Germany,DEU,1,142484.23
229136,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 13, 2009",2009,"Jul 13, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,mainzer-volksbank-eg-mainz-germany-deu,Mainzer Volksbank E.G.,Germany,DEU,1,107839.59
229137,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 10, 2009",2009,"Jul 10, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,mainzer-volksbank-eg-mainz-germany-deu,Mainzer Volksbank E.G.,Germany,DEU,1,80986.87
229138,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 9, 2009",2009,"Jul 9, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,mainzer-volksbank-eg-mainz-germany-deu,Mainzer Volksbank E.G.,Germany,DEU,1,115100.00
229139,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 6, 2009",2009,"Jul 6, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,mainzer-volksbank-eg-mainz-germany-deu,Mainzer Volksbank E.G.,Germany,DEU,1,105116.11
229140,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 3, 2009",2009,"Jul 3, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,mainzer-volksbank-eg-mainz-germany-deu,Mainzer Volksbank E.G.,Germany,DEU,1,67863.57
229141,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 2, 2009",2009,"Jul 2, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,mainzer-volksbank-eg-mainz-germany-deu,Mainzer Volksbank E.G.,Germany,DEU,1,39026.56
229142,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 21, 2009",2009,"Jul 21, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,25500.00
229143,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 20, 2009",2009,"Jul 20, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,17000.00
229144,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 16, 2009",2009,"Jul 16, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,11500.00
229145,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 15, 2009",2009,"Jul 15, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,291000.00
229146,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 14, 2009",2009,"Jul 14, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,50000.00
229147,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 13, 2009",2009,"Jul 13, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,68000.00
229148,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 10, 2009",2009,"Jul 10, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,58500.00
229149,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 9, 2009",2009,"Jul 9, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,80000.00
229150,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 8, 2009",2009,"Jul 8, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,574000.00
229151,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 7, 2009",2009,"Jul 7, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,181500.00
229152,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 6, 2009",2009,"Jul 6, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,175000.00
229153,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 3, 2009",2009,"Jul 3, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,110000.00
229154,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 2, 2009",2009,"Jul 2, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,123400.00
229155,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 1, 2009",2009,"Jul 1, 2009",2009,norvik-banka,Norvik Banka,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Switzerland,CHE,1,719950.00
229156,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 16, 2009",2009,"Jul 16, 2009",2009,business-standart-jsb,Business Standart Jsb,Ukraine,UKR,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,1,261300.00
229157,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 10, 2009",2009,"Jul 10, 2009",2009,business-standart-jsb,Business Standart Jsb,Ukraine,UKR,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,1,240440.00
229158,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 7, 2009",2009,"Jul 7, 2009",2009,business-standart-jsb,Business Standart Jsb,Ukraine,UKR,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,1,200000.00
229159,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 7, 2009",2009,"Jul 7, 2009",2009,business-standart-jsb,Business Standart Jsb,Ukraine,UKR,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,1,62416.00
229160,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 2, 2009",2009,"Jul 2, 2009",2009,business-standart-jsb,Business Standart Jsb,Ukraine,UKR,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,1,210000.00
229161,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 27, 2009",2009,"Jul 27, 2009",2009,boomerang-oao,Boomerang OAO,Russia,RUS,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,1,511182.00
229162,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 23, 2009",2009,"Jul 23, 2009",2009,boomerang-oao,Boomerang OAO,Russia,RUS,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,1,185404.93
229163,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 16, 2009",2009,"Jul 16, 2009",2009,boomerang-oao,Boomerang OAO,Russia,RUS,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,1,608900.00
229164,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 27, 2009",2009,"Jul 27, 2009",2009,credit-suisse-securities,Credit Suisse Securities,United Kingdom,GBR,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,1,3098700.00
229165,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 17, 2009",2009,"Jul 17, 2009",2009,kaspi-bank-jsc,Kaspi Bank JSC,Kazakhstan,KAZ,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,1,8500000.00
229166,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 24, 2009",2009,"Jul 24, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,vnesheconombank-moscow-russia-rus,Vnesheconombank,Russia,RUS,1,4328.82
229171,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 27, 2009",2009,"Jul 27, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,uralsib-bank-oao-moscow-russia-rus,Uralsib Bank OAO,Russia,RUS,1,3305000.00
229172,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 20, 2009",2009,"Jul 20, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,uralsib-bank-oao-moscow-russia-rus,Uralsib Bank OAO,Russia,RUS,1,900000.00
229173,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 9, 2009",2009,"Jul 9, 2009",2009,rosbank-switzerland-sa,Rosbank Switzerland SA,Switzerland,CHE,raiffeisen-zentralbank-osterreich-vienna-austria-aut,Raiffeisen Zentralbank Osterreich,Austria,AUT,1,108078.92
229174,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 31, 2009",2009,"Jul 31, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,rosbank-switzerland-sa-geneva-switzerland-che,Rosbank Switzerland SA,Switzerland,CHE,1,7089455.16
229175,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 31, 2009",2009,"Jul 31, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,rosbank-switzerland-sa-geneva-switzerland-che,Rosbank Switzerland SA,Switzerland,CHE,1,3714816.06
229176,2343,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 20, 2009",2009,"Jul 20, 2009",2009,jsc-norvik-banka,JSC Norvik Banka,Latvia,LVA,rosbank-switzerland-sa-geneva-switzerland-che,Rosbank Switzerland SA,Switzerland,CHE,1,391040.09
229201,3848,deutsche-bank-ag,Deutsche Bank AG,"Aug 1, 2011",2011,"Aug 1, 2011",2011,bank-vtb-24-jsc,Bank VTB 24 JSC,Russia,RUS,ukrsotsbank-ukraine-ukr,Ukrsotsbank,Ukraine,UKR,2,455040.00
229238,3968,deutsche-bank-ag,Deutsche Bank AG,"Sep 15, 2011",2011,"Oct 6, 2011",2011,sberbank-srednerussky,Sberbank Srednerussky,Russia,RUS,privat-bank-ukraine-ukr,Privat Bank,Ukraine,UKR,4,2367375.00
229299,2774,societe-generale-sa,Société Générale SA,"Feb 22, 2014",2014,"Feb 22, 2014",2014,smp-bank,Smp Bank,Latvia,LVA,societe-generale-private-banking-suisse-sa-switzerland-che,Societe Generale Private Banking,Switzerland,CHE,1,7512170.00
229305,2785,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 5, 2014",2014,"Feb 5, 2014",2014,inresbank,Inresbank,Russia,RUS,alliance-bank-almaty-kazakhstan-kaz,Alliance Bank,Kazakhstan,KAZ,1,590.00
229306,2785,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 27, 2014",2014,"May 27, 2014",2014,rosbank,Rosbank,Russia,RUS,sberbank-of-russia-russia-rus,Sberbank of Russia,Russia,RUS,1,8306.60
229391,3098,jp-morgan-chase-co,JP Morgan Chase & Co.,"Jun 23, 2015",2015,"Jul 8, 2015",2015,bank-of-singapore-limited,Bank of Singapore Limited,Singapore,SGP,barclays-bank-plc-singapore-sgp,Barclays Bank Plc,Singapore,SGP,3,75807.71
229392,3098,jp-morgan-chase-co,JP Morgan Chase & Co.,"Jun 12, 2015",2015,"Jun 19, 2015",2015,bank-of-singapore-limited,Bank of Singapore Limited,Singapore,SGP,barclays-bank-plc-singapore-sgp,Barclays Bank Plc,Singapore,SGP,2,98148.19
229393,3098,jp-morgan-chase-co,JP Morgan Chase & Co.,"Jun 4, 2015",2015,"Jun 24, 2015",2015,bank-of-singapore-limited,Bank of Singapore Limited,Singapore,SGP,barclays-bank-plc-singapore-sgp,Barclays Bank Plc,Singapore,SGP,3,75403.79
229394,3098,jp-morgan-chase-co,JP Morgan Chase & Co.,"Dec 8, 2015",2015,"Dec 8, 2015",2015,jpm-international-bank,Jpm International Bank,Belgium,BEL,deutsche-bank-ag-singapore-sgp,Deutsche Bank AG,Singapore,SGP,1,56188.93
229396,3100,china-investment-corporation,China Investment Corporation,"Jan 5, 2016",2016,"Jan 5, 2016",2016,bank-of-china,Bank of China,China,CHN,vietnam-joint-stock-commercial-bank-for-industry-and-trade-binh-dinh-vietnam-vnm,Vietnam Joint Stock Commercial Bank For Industry And Trade,Vietnam,VNM,1,379737.60
229397,3100,china-investment-corporation,China Investment Corporation,"Jan 19, 2016",2016,"Jun 20, 2016",2016,bank-of-china,Bank of China,China,CHN,universal-merchant-bank-limited-accra-ghana-gha,Universal Merchant Bank Limited,Ghana,GHA,14,404450.00
229398,3100,china-investment-corporation,China Investment Corporation,"May 25, 2016",2016,"May 25, 2016",2016,bank-of-china,Bank of China,China,CHN,bank-of-china-hong-kong-ltd-hong-kong-hkg,Bank of China,Hong Kong,HKG,1,463076.14
229399,3100,china-investment-corporation,China Investment Corporation,"Feb 1, 2016",2016,"Feb 1, 2016",2016,bank-of-china,Bank of China,China,CHN,saigon-thuong-tin-commercial-joint-stock-bank-ho-chi-minh-city-vietnam-vnm,Saigon Thuong Tin Commercial Joint Stock Bank,Vietnam,VNM,1,500000.00
229400,3100,china-investment-corporation,China Investment Corporation,"May 7, 2016",2016,"May 7, 2016",2016,bank-of-china,Bank of China,China,CHN,saigon-thuong-tin-commercial-joint-stock-bank-ho-chi-minh-city-vietnam-vnm,Saigon Thuong Tin Commercial Joint Stock Bank,Vietnam,VNM,1,600000.00
229401,3100,china-investment-corporation,China Investment Corporation,"May 11, 2016",2016,"Jun 6, 2016",2016,bank-of-china,Bank of China,China,CHN,hang-seng-bank-limited-hong-kong-hkg,Hang Seng Bank Limited,Hong Kong,HKG,3,907500.00
229402,3100,china-investment-corporation,China Investment Corporation,"Jan 14, 2016",2016,"Jan 19, 2016",2016,bank-of-china,Bank of China,China,CHN,saigon-thuong-tin-commercial-joint-stock-bank-ho-chi-minh-city-vietnam-vnm,Saigon Thuong Tin Commercial Joint Stock Bank,Vietnam,VNM,2,1000000.00
229403,3100,china-investment-corporation,China Investment Corporation,"Apr 28, 2016",2016,"Jun 2, 2016",2016,bank-of-china,Bank of China,China,CHN,the-hongkong-and-shanghai-banking-corporation-limited-hong-kong-hkg,The Hong Kong And Shanghai Banking Corporation Limited,Hong Kong,HKG,6,1101111.00
229404,3100,china-investment-corporation,China Investment Corporation,"Feb 25, 2016",2016,"May 25, 2016",2016,bank-of-china,Bank of China,China,CHN,banque-pour-le-commerce-exterieur-lao-public-vientiane-laos-lao,Banque Pour Le Commerce Exterieur Lao Public,Laos,LAO,10,1388230.00
229405,3100,china-investment-corporation,China Investment Corporation,"Jan 7, 2016",2016,"Jan 7, 2016",2016,bank-of-china,Bank of China,China,CHN,saigon-thuong-tin-commercial-joint-stock-bank-ho-chi-minh-city-vietnam-vnm,Saigon Thuong Tin Commercial Joint Stock Bank,Vietnam,VNM,1,1515165.60
229414,3118,barclays-plc,Barclays Plc,"Dec 14, 2015",2015,"Feb 1, 2016",2016,swenska-handelsbanken,Swenska Handelsbanken,Sweden,SWE,barclays-kenya-kenya-ken,Barclays Kenya,Kenya,KEN,6,3120.00
229415,3118,barclays-plc,Barclays Plc,"Apr 15, 2016",2016,"Apr 27, 2016",2016,deutsche-bank-privat-und-geschaefts,Deutsche Bank Privat-Und Geschaefts,Germany,DEU,barclays-kenya-kenya-ken,Barclays Kenya,Kenya,KEN,2,3150.00
229416,3118,barclays-plc,Barclays Plc,"Apr 13, 2016",2016,"Jul 5, 2015",2015,commonwealth-bank-of-australia,Commonwealth Bank of Australia,Australia,AUS,barclays-kenya-kenya-ken,Barclays Kenya,Kenya,KEN,4,2037.00
229417,3118,barclays-plc,Barclays Plc,"Feb 2, 2016",2016,"Feb 2, 2016",2016,bank-of-china,Bank of China,China,CHN,barclays-kenya-kenya-ken,Barclays Kenya,Kenya,KEN,1,1868.00
229418,3118,barclays-plc,Barclays Plc,"Feb 18, 2016",2016,"Feb 18, 2016",2016,bank-of-china,Bank of China,China,CHN,barclays-kenya-kenya-ken,Barclays Kenya,Kenya,KEN,1,3468.00
229422,3118,barclays-plc,Barclays Plc,"Aug 20, 2015",2015,"Sep 14, 2015",2015,commonwealth-bank-of-australia,Commonwealth Bank of Australia,Australia,AUS,barclays-kenya-kenya-ken,Barclays Kenya,Kenya,KEN,3,6779.86
229423,3118,barclays-plc,Barclays Plc,"Aug 21, 2015",2015,"Aug 22, 2016",2016,commonwealth-bank-of-australia,Commonwealth Bank of Australia,Australia,AUS,barclays-kenya-kenya-ken,Barclays Kenya,Kenya,KEN,13,11787.20
229424,3118,barclays-plc,Barclays Plc,"Apr 4, 2016",2016,"Aug 2, 2016",2016,wells-fargo-bank-na,Wells Fargo Bank N.A.,United States,USA,barclays-kenya-kenya-ken,Barclays Kenya,Kenya,KEN,8,76000.00
229425,3118,barclays-plc,Barclays Plc,"Feb 1, 2016",2016,"Jul 14, 2016",2016,commercial-bank-of-qatar-ltd,Commercial Bank of Qatar Ltd,Qatar,QAT,barclays-kenya-kenya-ken,Barclays Kenya,Kenya,KEN,9,60690.00
229431,3313,china-investment-corporation,China Investment Corporation,"Aug 6, 2015",2015,"Jan 15, 2016",2016,vp-bank-ag,VP Bank AG,Liechtenstein,LIE,bank-sinopac-taipei-taiwan-twn,Bank Sinopac,Taiwan,TWN,8,66708.93
229432,3313,china-investment-corporation,China Investment Corporation,"Aug 4, 2015",2015,"Oct 29, 2015",2015,vp-bank-ag,VP Bank AG,Liechtenstein,LIE,bank-of-america-na-london-london-united-kingdom-gbr,"Bank of America, N.A. London",United Kingdom,GBR,7,101365.80
