id,icij_sar_id,filer_org_name_id,filer_org_name,begin_date,begin_date_year,end_date,end_date_year,originator_bank_id,originator_bank,originator_bank_display,originator_bank_continent,originator_bank_country,originator_iso,beneficiary_bank_id,beneficiary_bank,beneficiary_bank_continent,beneficiary_bank_country,beneficiary_iso,number_transactions,amount_transactions
235997,2403,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 18, 2013",2013,"Sep 18, 2013",2013,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,bank-of-maharashtra-mumbai-india-ind,Bank of Maharashtra,Asia,India,IND,1,99980
235998,2403,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 18, 2013",2013,"Sep 20, 2013",2013,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,2,882720
235999,2403,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 26, 2013",2013,"Sep 26, 2013",2013,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,andhra-bank-ltd-mumbai-india-ind,Andhra Bank Ltd,Asia,India,IND,1,76493
236001,2403,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 27, 2013",2013,"Sep 27, 2013",2013,credit-suisse-ag,Credit Suisse AG,Credit Suisse AG,Europe,Switzerland,CHE,baltikums-bank-riga-latvia-lva,Baltikums Bank,Europe,Latvia,LVA,1,1300000
236002,2403,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 5, 2013",2013,"Sep 23, 2013",2013,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,public-joint-stock-company-fidobank-kyiv-ukraine-ukr,Public Joint Stock Company Fidobank,Europe,Ukraine,UKR,8,1599000
236003,2403,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 11, 2013",2013,"Sep 11, 2013",2013,dbs-bank-ltd,DBS Bank Ltd,DBS Bank Ltd,Asia,Singapore,SGP,baltikums-bank-riga-latvia-lva,Baltikums Bank,Europe,Latvia,LVA,1,1875020
236004,2403,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 20, 2013",2013,"Sep 20, 2013",2013,alfabank,Alfabank,Alfabank,Europe,Russia,RUS,as-akciju-komercbanka-baltikums-riga-latvia-lva,A/S Akciju Komercbanka Baltikums,Europe,Latvia,LVA,1,2000000
236005,2403,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 17, 2013",2013,"Sep 30, 2013",2013,alfabank,Alfabank,Alfabank,Europe,Russia,RUS,baltikums-bank-rigalatvia-lva,Baltikums Bank,Europe,Latvia,LVA,8,2713800
236006,2403,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 2, 2013",2013,"Sep 23, 2013",2013,banque-de-commerce-et-de-placements-s-a,Banque De Commerce Et De Placements SA,Banque De Commerce Et De Placements,Europe,Switzerland,CHE,baltikums-bank-riga-latvia-lva,Baltikums Bank,Europe,Latvia,LVA,2,2793683.76
236060,2485,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 31, 2016",2016,"Jun 23, 2016",2016,credit-bank-of-moscow-ojsc,Credit Bank of Moscow OJSC,Credit Bank of Moscow OJSC,Europe,Russia,RUS,vnesheconombank-moscow-russia-rus,Vnesheconombank,Europe,Russia,RUS,6,2955.88
236061,2485,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 25, 2016",2016,"Jul 14, 2016",2016,credit-bank-of-moscow-ojsc,Credit Bank of Moscow OJSC,Credit Bank of Moscow OJSC,Europe,Russia,RUS,russian-standard-bank-moscow-russia-rus,Russian Standard Bank,Europe,Russia,RUS,8,10000000
236062,2485,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 30, 2016",2016,"Jul 25, 2016",2016,credit-bank-of-moscow-ojsc,Credit Bank of Moscow OJSC,Credit Bank of Moscow OJSC,Europe,Russia,RUS,rosbank-moscow-russia-rus,Rosbank,Europe,Russia,RUS,4,3077.76
236075,2485,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 7, 2016",2016,"Jun 7, 2016",2016,rosbank,Rosbank,Rosbank,Europe,Russia,RUS,credit-bank-of-moscow-ojsc-moscow-russia-rus,Credit Bank of Moscow OJSC,Europe,Russia,RUS,1,170000
236076,2485,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 7, 2016",2016,"Jun 7, 2016",2016,rosbank,Rosbank,Rosbank,Europe,Russia,RUS,credit-bank-of-moscow-ojsc-moscow-russia-rus,Credit Bank of Moscow OJSC,Europe,Russia,RUS,1,170000
236078,2485,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 13, 2016",2016,"May 13, 2016",2016,rosbank,Rosbank,Rosbank,Europe,Russia,RUS,credit-bank-of-moscow-ojsc-moscow-russia-rus,Credit Bank of Moscow OJSC,Europe,Russia,RUS,1,4750000
236079,2485,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 13, 2016",2016,"May 13, 2016",2016,rosbank,Rosbank,Rosbank,Europe,Russia,RUS,credit-bank-of-moscow-ojsc-moscow-russia-rus,Credit Bank of Moscow OJSC,Europe,Russia,RUS,1,4750000
236080,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 15, 2013",2013,"Aug 16, 2013",2013,rietumu-banka-jsc,Rietumu Banka JSC,Rietumu Banka JSC,Europe,Latvia,LVA,prominvestbank-kiev-ukraine-ukr,Prominvestbank,Europe,Ukraine,UKR,2,1575000
236081,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 20, 2013",2013,"Aug 20, 2013",2013,ing-bank-eurasia-zao,ING Bank Eurasia Zao,ING Bank Eurasia Zao,Europe,Russia,RUS,rietumu-banka-jsc-riga-latvia-lva,Rietumu Banka JSC,Europe,Latvia,LVA,1,1636315.72
236083,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 5, 2013",2013,"Aug 29, 2013",2013,rietumu-banka,Rietumu Banka,Rietumu Banka,Europe,Latvia,LVA,vozrozhdenie-moscow-russian-federation-rus,Vozrozhdenie,Europe,Russia,RUS,10,1826454
236084,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 2, 2013",2013,"Aug 22, 2013",2013,rietumu-banka,Rietumu Banka,Rietumu Banka,Europe,Latvia,LVA,temir-bank-almaty-kazakhstan-kaz,Temir Bank,Asia,Kazakhstan,KAZ,5,1934553.48
236085,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 1, 2013",2013,"Aug 13, 2013",2013,rietumu-banka,Rietumu Banka,Rietumu Banka,Europe,Latvia,LVA,sviaz-bank-moscow-russia-rus,Sviaz-Bank,Europe,Russia,RUS,4,2452651.86
236086,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 30, 2013",2013,"Aug 30, 2013",2013,banque-de-commerce-et-de-placements-s-a,Banque De Commerce Et De Placements SA,Banque De Commerce Et De Placements,Europe,Switzerland,CHE,rietumu-banka-riga-latvia-lva,Rietumu Banka,Europe,Latvia,LVA,1,3000000
236087,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 8, 2013",2013,"Aug 8, 2013",2013,baltinvestbank,Baltinvestbank,Baltinvestbank,Europe,Russia,RUS,rietumu-banka-riga-latvia-lva,Rietumu Banka,Europe,Latvia,LVA,1,2895000
236088,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 2, 2013",2013,"Aug 27, 2013",2013,rietumu-banka,Rietumu Banka,Rietumu Banka,Europe,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Europe,Switzerland,CHE,6,5037824.59
236089,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 1, 2013",2013,"Aug 30, 2013",2013,rietumu-banka,Rietumu Banka,Rietumu Banka,Europe,Latvia,LVA,petrocommerce-ojsc-bankmoscow-russia-rus,"Petrocommerce OJSC Bank(Moscow, Russia)",Europe,Russia,RUS,19,11534000
236321,2463,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 5, 2015",2015,"May 26, 2015",2015,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,pjsc-credit-europe-bank-kiev-ukraine-ukr,PJSC Credit Europe Bank,Europe,Ukraine,UKR,2,1529662.9
236322,2463,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 7, 2015",2015,"May 26, 2015",2015,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,pjsc-credit-europe-bank-kiev-ukraine-ukr,PJSC Credit Europe Bank,Europe,Ukraine,UKR,5,1488064.71
236323,2463,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 28, 2015",2015,"May 29, 2015",2015,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,kuwait-turkish-participation-bk-inc-istanbul-turkey-tur,Kuwait Turkish Participation Bk Inc,Asia,Turkey,TUR,7,2452871
236326,2463,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 2, 2015",2015,"May 28, 2015",2015,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,turkiye-cummuriyeti-ziraat-bankasi-ankara-turkey-tur,Turkiye Cummuriyeti Ziraat Bankasi,Asia,Turkey,TUR,11,3967550
236361,4244,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 10, 2014",2014,"Jun 10, 2014",2014,pictet-and-cie,Pictet And Cie,Pictet And Cie,Europe,Switzerland,CHE,south-american-international-bank-willemstad-curacao-cuw,South American International Bank,South America,Curacao,CUW,1,1000000
236505,4273,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 10, 2014",2014,"Apr 10, 2014",2014,akciju-komercbanka-baltikums,Akciju Komercbanka Baltikums,Akciju Komercbanka Baltikums,Europe,Latvia,LVA,ping-an-bank-co-ltd-east-shenzhen-china-chn,Ping An Bank Co Ltd,Asia,China,CHN,1,1606000
236506,4273,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 24, 2014",2014,"Mar 24, 2014",2014,akciju-komercbanka-baltikums,Akciju Komercbanka Baltikums,Akciju Komercbanka Baltikums,Europe,Latvia,LVA,ping-an-bank-co-ltd-east-shenzhen-china-chn,Ping An Bank Co Ltd,Asia,China,CHN,1,100000
236507,4273,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 5, 2014",2014,"Mar 12, 2014",2014,dbs-bank-ltd,DBS Bank Ltd,DBS Bank Ltd,Asia,Singapore,SGP,baltikums-bank-riga-latvia-lva,Baltikums Bank,Europe,Latvia,LVA,4,1734000
236514,4273,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 27, 2014",2014,"Mar 27, 2014",2014,credit-suisse-ag,Credit Suisse AG,Credit Suisse AG,Europe,Switzerland,CHE,lgt-bank-schweiz-ag-lugano-switzerland-che,LGT Bank,Europe,Switzerland,CHE,1,10680000
236929,2445,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 2, 2014",2014,"Jun 2, 2014",2014,rosbank-oao,Rosbank OAO,Rosbank OAO,Europe,Russia,RUS,hsbc-bank-canada-toronto-canada-can,HSBC Bank Canada,North America,Canada,CAN,1,3081.66
236930,2445,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 24, 2014",2014,"Sep 24, 2014",2014,gazprombank,Gazprombank,Gazprombank,Europe,Russia,RUS,slb-commercial-bank-ag-zurich-switzerland-che,Slb Commercial Bank AG,Europe,Switzerland,CHE,2,1114555
237011,4069,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 14, 2016",2016,"Dec 6, 2016",2016,northern-trust-company,Northern Trust Company,Northern Trust Company,Asia,Singapore,SGP,credit-suisse-singapore-sgp,Credit Suisse,Asia,Singapore,SGP,3,35000000
237023,2416,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 3, 2013",2013,"Jul 25, 2013",2013,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,euroclear-bank-brussels-belgium-bel,Euroclear Bank,Europe,Belgium,BEL,29,135386900
237024,2416,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 6, 2013",2013,"Aug 2, 2013",2013,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,vnesheconombank-moscow-russia-rus,Vnesheconombank,Europe,Russia,RUS,4,51172.71
237025,2416,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 8, 2013",2013,"Jul 12, 2013",2013,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,euroclear-bank-brussels-belgium-bel,Euroclear Bank,Europe,Belgium,BEL,2,68793.29
237027,2416,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 3, 2013",2013,"Aug 6, 2013",2013,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,moscow-industrial-bank-moscow-russia-rus,Moscow Industrial Bank,Europe,Russia,RUS,2,103366.83
237030,2416,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 16, 2013",2013,"Jul 16, 2013",2013,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,vtb-bank-open-joint-stock-bank-moscow-russia-rus,VTB Bank,Europe,Russia,RUS,1,3000000
237105,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 15, 2014",2014,"May 15, 2014",2014,open-joint-stock-company-otp-bank,Open Joint Stock Company Otp Bank,Open Joint Stock Company Otp Bank,Europe,Russia,RUS,prime-finance-plc-st-petersburg-russia-rus,Prime Finance Plc,Europe,Russia,RUS,1,32675.02
237107,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 7, 2014",2014,"May 21, 2014",2014,ubs-ag,UBS AG,UBS AG,Europe,Switzerland,CHE,marfin-pank-eesti-as-tallinn-estonia-est,Marfin Pank Eesti AS,Europe,Estonia,EST,6,1410000
237110,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 30, 2014",2014,"May 30, 2014",2014,ubs-ag,UBS AG,UBS AG,Europe,Switzerland,CHE,marfin-pank-eesti-as-tallinn-estonia-est,Marfin Pank Eesti AS,Europe,Estonia,EST,1,2069315.07
237111,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 27, 2014",2014,"May 27, 2014",2014,dbs-bank-ltd,DBS Bank Ltd,DBS Bank Ltd,Asia,Singapore,SGP,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,1,5000000
237113,3525,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 16, 2014",2014,"May 30, 2014",2014,ubs-ag,UBS AG,UBS AG,Europe,Switzerland,CHE,marfin-pank-eesti-as-tallinn-estonia-est,Marfin Pank Eesti AS,Europe,Estonia,EST,4,1922000
237123,3983,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 7, 2014",2014,"Jan 7, 2014",2014,banque-de-commerce-et-de-placements,Banque De Commerce Et De Placements SA,Banque De Commerce Et De Placements,Europe,Switzerland,CHE,ing-belgium-geneva-switzerland-che,ING Belgium,Europe,Switzerland,CHE,1,10236000
237125,3983,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 7, 2014",2014,"Jan 7, 2014",2014,bank-julius-baer-and-co-ltd,Bank Julius Baer And Co. Ltd.,Bank Julius Baer And Co. Ltd.,Europe,Switzerland,CHE,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd.,Asia,Singapore,SGP,1,30000000
237274,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 17, 2013",2013,"Oct 15, 2013",2013,baltikums-bank-as,Baltikums Bank AS,Baltikums Bank AS,Europe,Latvia,LVA,bank-of-cyprus-public-company-ltd-nicosia-cyprus-cyp,Bank of Cyprus Public Company Ltd,Europe,Cyprus,CYP,7,5000000
237276,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 23, 2013",2013,"Oct 30, 2013",2013,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,bsi-sa-zurich-switzerland-che,BSI SA,Europe,Switzerland,CHE,4,5780000
237277,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 18, 2013",2013,"Sep 20, 2013",2013,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,2,882720
237279,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 6, 2013",2013,"Aug 27, 2013",2013,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,55,5178938.33
237280,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 28, 2013",2013,"Nov 7, 2013",2013,baltikums-bank-as,Baltikums Bank AS,Baltikums Bank AS,Europe,Latvia,LVA,bnp-paribas-suisse-sa-geneva-switzerland-che,Bnp Paribas Suisse SA,Europe,Switzerland,CHE,5,12700000
237281,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 12, 2013",2013,"Dec 12, 2013",2013,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,credit-agricole-suisse-sa-geneva-switzerland-che,Credit Agricole,Europe,Switzerland,CHE,1,3000000
237282,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 11, 2013",2013,"Dec 18, 2013",2013,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,credit-agricole-suisse-sa-geneva-switzerland-che,Credit Agricole,Europe,Switzerland,CHE,2,3805000
237283,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 13, 2013",2013,"Nov 13, 2013",2013,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,union-bancaire-privee-geneva-switzerland-che,Union Bancaire Privee,Europe,Switzerland,CHE,1,12851000
237293,4013,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 6, 2014",2014,"Mar 24, 2016",2016,dbs-bank-ltd,DBS Bank Ltd,DBS Bank Ltd,Asia,Singapore,SGP,united-overseas-bank-limited-singapore-sgp,United Overseas Bank Limited,Asia,Singapore,SGP,15,8311
237294,4013,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 23, 2014",2014,"Mar 4, 2015",2015,lf-finance,LF Finance,LF Finance,Europe,Switzerland,CHE,ubs-agzurich-switzerland-che,"UBS Ag(Zurich, Switzerland)",Europe,Switzerland,CHE,10,8771.04
237409,3900,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 1, 2015",2015,"Dec 9, 2015",2015,natsinvestprombank,Natsinvestprombank,Natsinvestprombank,Europe,Russia,RUS,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,3,216880.96
237411,3900,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 2, 2015",2015,"Jan 28, 2016",2016,far-eastern-bank,Far Eastern Bank,Far Eastern Bank,Europe,Russia,RUS,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,7,353029.07
237412,3900,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 23, 2015",2015,"Jan 25, 2016",2016,natsinvestprombank,Natsinvestprombank,Natsinvestprombank,Europe,Russia,RUS,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,6,376017.12
237414,3900,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 8, 2015",2015,"Jan 26, 2016",2016,ojsc-nordea-bank,Ojsc Nordea Bank,Ojsc Nordea Bank,Europe,Russia,RUS,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,8,486080
237415,3900,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 8, 2015",2015,"Jan 20, 2016",2016,sberbank-of-russia,Sberbank of Russia,Sberbank of Russia,Europe,Russia,RUS,seb-bank-tallinn-estonia-est,SEB Bank,Europe,Estonia,EST,6,559080
237417,3863,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 13, 2016",2016,"Dec 13, 2016",2016,credit-suisse-ag,Credit Suisse AG,Credit Suisse AG,Europe,Switzerland,CHE,halyk-savings-bank-kazakhstan-almaty-kazakhstan-kaz,Halyk Savings Bank Kazakhstan,Asia,Kazakhstan,KAZ,1,162000
237419,3863,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 21, 2016",2016,"Dec 21, 2016",2016,norvik-banka,Norvik Banka,Norvik Banka,Europe,Latvia,LVA,mashreqbank-psc-dubai-uae-are,Mashreqbank Psc,Asia,United Arab Emirates,ARE,1,50000
237421,3863,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 16, 2016",2016,"Dec 16, 2016",2016,credit-bank-of-moscow-ojsc,Credit Bank of Moscow OJSC,Credit Bank of Moscow OJSC,Europe,Russia,RUS,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Europe,Latvia,LVA,2,244413
237424,3863,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 10, 2017",2017,"Jan 10, 2017",2017,ural-bank-for-reconstruction-and-development-joint-stock-company,Ural Bank For Reconstruction And Development Joint Stock Company,Ural Bank For Reconstruction And Development Joint Stock Company,Europe,Russia,RUS,ubi-banca-international-sa-luxembourg-lux,Ubi Banca International S.A.,Europe,Luxembourg,LUX,1,7100000
237573,2481,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 29, 2016",2016,"Jan 29, 2016",2016,sberbank-of-russia,Sberbank of Russia,Sberbank of Russia,Europe,Russia,RUS,china-construction-bank-corp-beijing-china-chn,China Construction Bank Corp,Asia,China,CHN,1,403150
237574,2481,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 7, 2016",2016,"Jan 25, 2016",2016,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,commercial-innovation-bank-ukrsibbank-kiev-ukraine-ukr,Commercial Innovation Bank Ukrsibbank,Europe,Ukraine,UKR,2,500000
237576,2481,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 12, 2016",2016,"Jan 22, 2016",2016,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,halyk-savings-bank-almaty-kazakhstan-kaz,Halyk Savings Bank,Asia,Kazakhstan,KAZ,2,599987
237577,2481,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 12, 2016",2016,"Jan 20, 2016",2016,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,kazkommertsbank-almaty-kazakhstan-kaz,Kazkommertsbank,Asia,Kazakhstan,KAZ,2,518987
237578,2481,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 5, 2016",2016,"Jan 5, 2016",2016,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,fortebank-jsc-almaty-kazakhstan-kaz,Fortebank JSC,Asia,Kazakhstan,KAZ,1,700000
237579,2481,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 25, 2016",2016,"Jan 25, 2016",2016,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,755000
237580,2481,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 21, 2016",2016,"Jan 26, 2016",2016,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,3,5107800
237584,2449,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 28, 2014",2014,"Nov 28, 2014",2014,rietumu-banka-jsc,Rietumu Banka JSC,Rietumu Banka JSC,Europe,Latvia,LVA,credit-europe-bank-ltd-moscow-russia-rus,Credit Europe Bank Ltd,Europe,Russia,RUS,1,3250000
237585,2449,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 12, 2014",2014,"Nov 12, 2014",2014,rietumu-banka-jsc,Rietumu Banka JSC,Rietumu Banka JSC,Europe,Latvia,LVA,vietnam-technological-and-comml-joint-stock-bank-hanoi-vietnam-vnm,Vietnam Technological And Comm'L Joint Stock Bank,Asia,Vietnam,VNM,1,3265000
237588,2449,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 9, 2014",2014,"Dec 12, 2014",2014,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,rietumu-banka-jsc-riga-latvia-lva,Rietumu Banka JSC,Europe,Latvia,LVA,13,1921360.56
237589,2449,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 18, 2014",2014,"Dec 12, 2014",2014,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,rietumu-banka-jsc-riga-latvia-lva,Rietumu Banka JSC,Europe,Latvia,LVA,6,128739.63
237590,2449,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 25, 2014",2014,"Dec 11, 2014",2014,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,rietumu-banka-jsc-riga-latvia-lva,Rietumu Banka JSC,Europe,Latvia,LVA,5,903928.99
237593,2449,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 26, 2014",2014,"Nov 26, 2014",2014,credit-suisse,Credit Suisse,Credit Suisse,Asia,Singapore,SGP,rietumu-banka-jsc-riga-latvia-lva,Rietumu Banka JSC,Europe,Latvia,LVA,1,9871069
237594,2451,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 17, 2014",2014,"Dec 2, 2014",2014,far-eastern-bank,Far Eastern Bank,Far Eastern Bank,Europe,Russia,RUS,norvik-banka-jsc-riga-latvia-lva,Norvik Banka JSC,Europe,Latvia,LVA,5,269933.65
237595,2451,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 5, 2014",2014,"Dec 8, 2014",2014,primorye-bank,Primorye Bank,Primorye Bank,Europe,Russia,RUS,norvik-banka-jsc-riga-latvia-lva,Norvik Banka JSC,Europe,Latvia,LVA,18,1000196.19
