id,icij_sar_id,filer_org_name_id,filer_org_name,filer_org_name_display,begin_date,begin_date_year,end_date,end_date_year,originator_bank_id,originator_bank,originator_bank_continent,originator_bank_country,originator_iso,beneficiary_bank_id,beneficiary_bank,beneficiary_bank_continent,beneficiary_bank_country,beneficiary_iso,number_transactions,amount_transactions
224048,3482,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 4, 2014",2014,"Mar 26, 2014",2014,commonwealth-bank-of-australia,Commonwealth Bank of Australia,Australia,Australia,AUS,deutsche-bank-ag-prague-czech-republic-cze,Deutsche Bank AG,Europe,Czech Republic,CZE,4,11400000
224049,3482,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 21, 2014",2014,"Mar 21, 2014",2014,bsi-sa,BSI SA,Europe,Switzerland,CHE,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd.,Asia,Singapore,SGP,1,12537500
224050,3482,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 28, 2014",2014,"Mar 28, 2014",2014,gazprombank,Gazprombank,Europe,Russia,RUS,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,10000000
224051,3482,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 28, 2014",2014,"Mar 28, 2014",2014,gazprombank,Gazprombank,Europe,Russia,RUS,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,10000000
224052,3482,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 7, 2014",2014,"Mar 7, 2014",2014,norvik-banka-jsc,Norvik Banka JSC,Europe,Latvia,LVA,efg-bank-zurich-switzerland-che,EFG Bank,Europe,Switzerland,CHE,2,33599900
224053,3482,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 27, 2014",2014,"Mar 27, 2014",2014,china-merchants-bank,China Merchants Bank,Asia,China,CHN,ping-an-bank-co-ltd-shenzhen-china-chn,Ping An Bank Co Ltd,Asia,China,CHN,1,40380000
224057,3575,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 18, 2015",2015,"Mar 18, 2015",2015,unicredit-bank-cjsc,"UniCredit Bank, Cjsc",Europe,Russia,RUS,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,1762600
224059,3488,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Jan 17, 2014",2014,"Jan 24, 2014",2014,deutsche-bank-ag,Deutsche Bank AG,Europe,United Kingdom,GBR,credit-suisse-ag-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,2,13449615
224060,4392,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Jan 24, 2014",2014,"Feb 7, 2014",2014,deutsche-bank-ag,Deutsche Bank AG,Europe,United Kingdom,GBR,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,3,1001444
224064,2986,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Apr 3, 2014",2014,"Apr 3, 2014",2014,pt-bank-mandiri,PT Bank Mandiri,Asia,Indonesia,IDN,united-overseas-bank-limited-singapore-sgp,United Overseas Bank Limited,Asia,Singapore,SGP,1,128899
224065,2986,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Mar 26, 2014",2014,"Apr 2, 2014",2014,pt-bank-mandiri,PT Bank Mandiri,Asia,Indonesia,IDN,jp-morgan-international-bank-brussels-belgium-bel,JPMorgan International Bank,Europe,Belgium,BEL,3,582437
224066,4054,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 29, 2013",2013,"Dec 2, 2013",2013,unicredit-banka-slovenija-dd,UniCredit Banka Slovenija D.D. ,Europe,Slovenia,SVN,alior-bank-sa-warsaw-poland-pol,Alior Bank S.A.,Europe,Poland,POL,10,5558208.72
224101,4262,barclays-plc,Barclays Plc,Barclays,"Jul 9, 2014",2014,"Oct 5, 2015",2015,baltikums-bank-as,Baltikums Bank AS,Europe,Latvia,LVA,barclays-bank-plc-nicosia-cyprus-cyp,Barclays Bank Plc,Europe,Cyprus,CYP,5,13100000
224119,2716,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Dec 14, 2016",2016,"Dec 14, 2016",2016,hellenic-bank-public-company,Hellenic Bank Public Company,Europe,Cyprus,CYP,bank-vtb-24-russia-rus,Bank VTB 24,Europe,Russia,RUS,1,35495
224120,2300,barclays-plc,Barclays Plc,Barclays,"Jun 26, 2013",2013,"Feb 16, 2017",2017,citibank,Citibank,Europe,United Kingdom,GBR,barclays-bank-plc-knightsbridge-united-kingdom-gbr,"Barclays Bank Plc, Knightsbridge",Europe,United Kingdom,GBR,4,7055000
224141,2707,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Oct 19, 2016",2016,"Oct 19, 2016",2016,es-citadele-banka-eesti-filiaal,Es Citadele Banka Eesti Filiaal,Europe,Estonia,EST,swedbank-as-estonia-est,Swedbank AS,Europe,Estonia,EST,1,25630
224149,3087,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 29, 2015",2015,"Nov 4, 2015",2015,bank-dbs-indonesia-pt,"Bank DBS Indonesia, PT",Asia,Indonesia,IDN,united-overseas-bank-limited-singapore-sgp,United Overseas Bank Limited,Asia,Singapore,SGP,4,650000
224182,3107,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 4, 2016",2016,"Jul 26, 2016",2016,maiwand-bank,Maiwand Bank,Asia,Afghanistan,AFG,nurbank-jsc-almaty-kazakhstan-kaz,Nurbank JSC,Asia,Kazakhstan,KAZ,8,318990
224183,3107,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 16, 2016",2016,"Sep 1, 2016",2016,maiwand-bank,Maiwand Bank,Asia,Afghanistan,AFG,halyk-savings-bank-kazakhstan-almaty-kazakhstan-kaz,Halyk Savings Bank Kazakhstan,Asia,Kazakhstan,KAZ,4,709161.73
224184,3107,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 7, 2016",2016,"Aug 29, 2016",2016,maiwand-bank,Maiwand Bank,Asia,Afghanistan,AFG,bank-mandiri-perseo-tbk-pt-jakarta-indonesia-idn,Bank Mandiri,Asia,Indonesia,IDN,5,807000
224186,2716,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Nov 28, 2016",2016,"Nov 28, 2016",2016,liechtensteinische-landesbank,Liechtensteinische Landesbank,Europe,Liechtenstein,LIE,hsbc-hong-kong-hkg,HSBC,Asia,Hong Kong,HKG,1,5420
224187,2716,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Oct 18, 2016",2016,"Oct 18, 2016",2016,hsbc,HSBC,Asia,Hong Kong,HKG,rietumu-banka-jsc-latvia-lva,Rietumu Banka JSC,Europe,Latvia,LVA,1,5000
224188,2716,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Feb 21, 2017",2017,"Feb 21, 2017",2017,vtb-24,VTB 24,Europe,Russia,RUS,saxo-bank-denmark-dnk,Saxo Bank,Europe,Denmark,DNK,1,50000
224190,2716,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Dec 13, 2016",2016,"Dec 13, 2016",2016,vtb-24-jsc,VTB 24 JSC,Europe,Russia,RUS,rietumu-banka-jsc-latvia-lva,Rietumu Banka JSC,Europe,Latvia,LVA,1,47000
224191,2716,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Oct 20, 2016",2016,"Oct 20, 2016",2016,alfa-bank,Alfa Bank,Europe,Russia,RUS,privatbank-ihag-zurich-switzerland-che,PrivatBank Ihag,Europe,Switzerland,CHE,1,320000
224192,2716,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Dec 9, 2016",2016,"Dec 9, 2016",2016,hellenic-bank-public-company,Hellenic Bank Public Company,Europe,Cyprus,CYP,bank-vtb-24-russia-rus,Bank VTB 24,Europe,Russia,RUS,1,34995
224202,2707,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Dec 30, 2016",2016,"Dec 30, 2016",2016,alfa-bank,Alfa-Bank,Europe,Russia,RUS,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,1,4000000
224216,3317,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Sep 29, 2015",2015,"Feb 17, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,citibank-na-dubai-uae-are,Citibank N.A.,Asia,United Arab Emirates,ARE,15,191904.34
224217,3317,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Nov 27, 2015",2015,"Mar 8, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,hongkong-and-shanghai-banking-corporation-limited-male-republic-of-maldives-mdv,Hong Kong And Shanghai Banking Corporation Limited,Africa,Republic Of Maldives,MDV,6,204430.75
224218,3317,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Sep 8, 2015",2015,"Mar 14, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,mashreq-bank-psc-dubai-uae-are,Mashreq Bank Psc,Asia,United Arab Emirates,ARE,14,220567.7
224219,3317,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Sep 17, 2015",2015,"Mar 17, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,state-bank-of-india-male-republic-of-maldives-mdv,State Bank of India,Africa,Republic Of Maldives,MDV,12,296928.14
224220,3317,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Sep 18, 2015",2015,"Mar 15, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,wells-fargo-bank-san-francisco-ca-usa,Wells Fargo Bank,North America,United States,USA,18,302581.9
224221,3317,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Sep 3, 2015",2015,"Mar 16, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,banco-mercantil-del-norte-mexico-mex,Banco Mercantil Del Norte,North America,Mexico,MEX,9,323980
224222,3317,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Sep 29, 2015",2015,"Mar 15, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,mashreq-bank-psc-dubai-uae-are,Mashreq Bank Psc,Asia,United Arab Emirates,ARE,22,499998.45
224223,3317,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Sep 1, 2015",2015,"Jan 12, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,kasikornbank-public-company-limited-bangkok-thailand-tha,Kasikornbank Public Company Limited,Asia,Thailand,THA,18,511605.94
224224,3317,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Sep 8, 2015",2015,"Mar 22, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,bnp-paribas-abu-dhabi-uae-are,Bnp Paribas,Asia,United Arab Emirates,ARE,28,555336.72
224225,3317,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Sep 1, 2015",2015,"Mar 23, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,emirates-nbd-bank-pjsc-dubai-uae-are,Emirates Nbd Bank PJSC,Asia,United Arab Emirates,ARE,40,819632.73
224249,2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 8, 2013",2013,"Jul 26, 2013",2013,danske-bank-as-estonia-branch,Danske Bank A/S Estonia Branch,Europe,Estonia,EST,vtb-north-west-jsc-st-petersburg-russia-rus,VTB North-West JSC,Europe,Russia,RUS,4,1169620
224250,2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 18, 2013",2013,"Jul 18, 2013",2013,danske-bank-as-estonia-branch,Danske Bank A/S Estonia Branch ,Europe,Estonia,EST,alfabank-moscow-russia-rus,Alfabank,Europe,Russia,RUS,1,1138586
224251,2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 2, 2013",2013,"Jul 30, 2013",2013,commercial-bank-mobiasbanca-groupe,Commercial Bank 'Mobiasbanca-Groupe,Europe,Moldova,MDA,danske-bank-as-estonia-branch-tallinn-estonia-est,Danske Bank A/S Estonia Branch,Europe,Estonia,EST,4,1445219.33
224252,2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 5, 2013",2013,"Jul 29, 2013",2013,north-credit-bank,North Credit Bank,Europe,Russia,RUS,danske-bank-as-estonia-branch-tallinn-estonia-est,Danske Bank A/S Estonia Branch,Europe,Estonia,EST,6,1654639.27
224253,2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 2, 2013",2013,"Jul 4, 2013",2013,efg-private-bank-limited,EFG Private Bank Limited,Europe,United Kingdom,GBR,danske-bank-as-estonia-branch-tallinn-estonia-est,Danske Bank A/S Estonia Branch,Europe,Estonia,EST,2,1761300
224254,2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 16, 2013",2013,"Jul 31, 2013",2013,danske-bank-as-estonia-branch,Danske Bank A/S Estonia Branch,Europe,Estonia,EST,unicredit-bank-cjsc-moscow-russia-rus,"UniCredit Bank, Cjsc",Europe,Russia,RUS,4,1774970
224255,2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 18, 2013",2013,"Jul 23, 2013",2013,hsh-nordbank-ag,Hsh Nordbank AG,Europe,Germany,DEU,danske-bank-as-estonia-branch-tallinn-estonia-est,Danske Bank A/S Estonia Branch,Europe,Estonia,EST,2,2399800
224256,2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 25, 2013",2013,"Jul 31, 2013",2013,efg-private-bank-limited,EFG Private Bank Limited,Europe,United Kingdom,GBR,danske-bank-as-estonia-branch-tallinn-estonia-est,Danske Bank A/S Estonia Branch,Europe,Estonia,EST,3,3970472
224257,2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 5, 2013",2013,"Jul 31, 2013",2013,ojsc-bank-narodniy-credit,Ojsc Bank Narodniy Credit,Europe,Russia,RUS,danske-bank-as-estonia-branch-tallinn-estonia-est,"Danske Bank A/S, Estonia Branch",Europe,Estonia,EST,13,4049460.42
224296,2478,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Dec 23, 2013",2013,"Dec 23, 2013",2013,solid-bank,Solid Bank,Europe,Russia,RUS,commerzbank-ag-germany-deu,Commerzbank AG,Europe,Germany,DEU,1,1000100
224297,2478,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Nov 18, 2013",2013,"Jun 20, 2014",2014,solid-bank,Solid Bank,Europe,Russia,RUS,bank-of-cyprus-public-company-ltd-cyprus-cyp,Bank of Cyprus Public Company Ltd,Europe,Cyprus,CYP,15,1460000
224298,2478,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"May 14, 2015",2015,"May 14, 2015",2015,lloyds-bank-plc,Lloyds Bank Plc,Europe,United Kingdom,GBR,solid-bank-russia-rus,Solid Bank,Europe,Russia,RUS,1,1649874
224299,2478,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Apr 10, 2014",2014,"May 16, 2014",2014,solid-bank,Solid Bank,Europe,Russia,RUS,barclays-bank-plc-united-kingdom-gbr,Barclays Bank Plc,Europe,United Kingdom,GBR,2,1669762.9
224300,2478,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Sep 27, 2013",2013,"Oct 8, 2013",2013,solid-bank,Solid Bank,Europe,Russia,RUS,jpmorgan-chase-bank-united-kingdom-gbr,JPMorgan Chase Bank,Europe,United Kingdom,GBR,2,2065860
224332,2295,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 28, 2017",2017,"Nov 3, 2017",2017,rosbank,Rosbank,Europe,Russia,RUS,credit-suisse-international-london-uk-gbr,Credit Suisse International,Europe,United Kingdom,GBR,5,36200000
224333,2295,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 8, 2017",2017,"Oct 31, 2017",2017,ing-bank-nv,ING Bank NV,Europe,Netherlands,NLD,rosbank-moscow-russia-rus,Rosbank,Europe,Russia,RUS,7,44700000
224334,2295,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 16, 2017",2017,"Sep 26, 2017",2017,jpmorgan-chase-bank,JPMorgan Chase Bank,Europe,United Kingdom,GBR,rosbank-moscow-russia-rus,Rosbank,Europe,Russia,RUS,5,18500000
224337,2295,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Sep 5, 2017",2017,"Oct 27, 2017",2017,credit-suisse-international,Credit Suisse International,Europe,United Kingdom,GBR,rosbank-moscow-russia-rus,Rosbank,Europe,Russia,RUS,6,33800000
224342,2300,barclays-plc,Barclays Plc,Barclays,"Aug 3, 2016",2016,"Dec 21, 2016",2016,barclays-bank-plc-knightsbridge,"Barclays Bank Plc, Knightsbridge",Europe,United Kingdom,GBR,e-gutzwiller-cie-banquiers-switzerland-che,E. Gutzwiller & Cie Banquiers,Europe,Switzerland,CHE,3,6000000
224343,2300,barclays-plc,Barclays Plc,Barclays,"Dec 27, 2013",2013,"Dec 23, 2015",2015,barclays-bank-plc-knightsbridge,"Barclays Bank Plc, Knightsbridge",Europe,United Kingdom,GBR,citibank-uk-gbr,Citibank,Europe,United Kingdom,GBR,3,2555000
224344,2300,barclays-plc,Barclays Plc,Barclays,"Apr 12, 2017",2017,"Apr 12, 2017",2017,barclays-bank-plc-knightsbridge,"Barclays Bank Plc, Knightsbridge",Europe,United Kingdom,GBR,m2m-europe-as-latvia-lva,M2M Europe A.S.,Europe,Latvia,LVA,1,7000000
224345,2300,barclays-plc,Barclays Plc,Barclays,"Mar 22, 2017",2017,"Mar 22, 2017",2017,aresbank,Aresbank,Europe,Russia,RUS,barclays-bank-plc-knightsbridge-united-kingdom-gbr,"Barclays Bank Plc, Knightsbridge",Europe,United Kingdom,GBR,1,6750000
224376,4242,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Jul 28, 2015",2015,"Apr 15, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,erste-and-steiermaerkische-bank-dd-rijeka-croatia-hrv,Erste And Steiermaerkische Bank D.D,Europe,Croatia,HRV,10,44254
224377,4242,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Jul 28, 2015",2015,"Apr 28, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,erste-and-steiermaerkische-bank-dd-rijeka-croatia-hrv,Erste And Steiermaerkische Bank D.D,Europe,Croatia,HRV,10,44969
224378,4242,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Jul 28, 2015",2015,"Apr 28, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,zagrebacka-banka-dd-zagreb-croatia-hrv,Zagrebacka Banka Dd,Europe,Croatia,HRV,10,46669
224379,4242,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Jul 29, 2015",2015,"Apr 28, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,royal-bank-of-scotland-plc-london-uk-gbr,Royal Bank of Scotland Plc,Europe,United Kingdom,GBR,10,46879
224380,4242,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Jul 28, 2015",2015,"Apr 29, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,the-standard-bank-of-south-africa-limited-johannesburg-south-africa-zaf,The Standard Bank of South Africa Limited,Africa,South Africa,ZAF,10,48809
224381,4242,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Jul 28, 2015",2015,"Apr 28, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,clydesdale-bank-plc-glasgow-uk-gbr,Clydesdale Bank Plc,Europe,United Kingdom,GBR,10,50722
224382,4242,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Jul 28, 2015",2015,"Apr 28, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,the-mauritius-commercial-bank-ltd-port-louis-mauritius-mus,The Mauritius Commercial Bank Ltd,Africa,Mauritius,MUS,10,68282
224385,4242,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Aug 31, 2015",2015,"Aug 31, 2015",2015,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,zions-first-national-bank-salt-lake-city-ut-usa,Zions First National Bank,North America,United States,USA,1,366796
224386,4242,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Aug 3, 2015",2015,"Dec 24, 2015",2015,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,mmg-bank-corporation-panama-city-panama-pan,Mmg Bank Corporation,North America,Panama,PAN,6,444091
224405,3274,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Feb 3, 2014",2014,"Sep 19, 2014",2014,abn-amro-bank,ABN Amro Bank,Europe,Netherlands,NLD,standard-chartered-bank-hong-kong-limited-hong-kong-hkg,Standard Chartered Bank Hong Kong Limited,Asia,Hong Kong,HKG,17,242918.68
224406,3274,standard-chartered-plc,Standard Chartered Plc,Standard Chartered,"Feb 3, 2014",2014,"Sep 2, 2014",2014,jpmorgan-chase-bank,JPMorgan Chase Bank,North America,United States,USA,standard-chartered-bank-hong-kong-limited-hong-kong-hkg,Standard Chartered Bank Hong Kong Limited,Asia,Hong Kong,HKG,49,304591.65
224460,2388,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Apr 22, 2013",2013,"Apr 22, 2013",2013,vnesheconombank,Vnesheconombank.,Europe,Russia,RUS,nota-bank-russia-rus,Nota-Bank.,Europe,Russia,RUS,1,10000000
224518,4098,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 11, 2015",2015,"Apr 22, 2016",2016,deutsche-bank-ag,Deutsche Bank AG,Europe,United Kingdom,GBR,bank-frick-and-co-aktiengesellschaft-balzers-liechtenstein-lie,Bank Frick And Co Aktiengesellschaft,Europe,Liechtenstein,LIE,7,18200000
224519,4098,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 22, 2015",2015,"Dec 22, 2015",2015,deutsche-bank-ag,Deutsche Bank AG,Europe,United Kingdom,GBR,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,598000
224723,4145,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Sep 9, 2015",2015,"Sep 9, 2015",2015,dbs-bank,DBS Bank,Asia,China,CHN,ta-chong-bank-limited-taipei-taiwan-twn,Ta Chong Bank Limited,Asia,Taiwan,TWN,1,2510568.34
224724,4145,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Sep 7, 2015",2015,"Sep 28, 2015",2015,ctbc-bank-co-ltd,CTBC Bank Co Ltd,Asia,Hong Kong,HKG,china-construction-bank-corporation-guangdong-china-chn,China Construction Bank Corporation,Asia,China,CHN,3,2499961
224725,4145,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Sep 1, 2015",2015,"Sep 10, 2015",2015,dbs-bank,DBS Bank,Asia,China,CHN,bank-of-east-asia-ltd-hong-kong-hkg,"Bank of East Asia, Ltd",Asia,Hong Kong,HKG,2,2814980
